User,Tweet,Language,Location
sarahecoles,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,Clevedon
loudbounce,Mental Health Screening for Public Schools? - Not if you want a Public Health Catastrophe! https://t.co/syHD6lCtOZ #mentalhealth #depression #health #anxiety #ptsd #mentalillness #mentalhealthawareness #hope #bipolar #time #recovery #wellness #today #care #mentalhealthmatter https://t.co/3AewVrGkny,en,US
HealthyPlace,"Appreciate Your Home (and Security) When Living with #Anxiety || https://t.co/tDyqwqNWnh
==
#mentalhealth #GAD #security #depression #bipolar #mhsm #mhchat",en,Texas
KittOMalley,"@AMG1028 Humans do both good and bad. 
I fight for #socialjustice. I vote, but I’m less politically active than I was in my 20s. Due to #bipolar and caretaking responsibilities, I’ve scaled back. 
#selfcare #mentalhealth #MentalHealthMonth",en,"Mission Viejo, CA"
BipolArteMusic,Have you survived the BipolArte experience? ??????#life #love #passion #music #tour #rockstar #BipolArte #Bipol #Arte #Bipol-Arte #mask #bipolar https://t.co/CxAZEy5lpy,en,Los Angeles
p31mission,this or my reactions r healthy for me &amp; they lead to unmanageable #stress which triggers symptoms. (racing thoughts of all these things kept me up last night.) To battle your enemy you must know your enemy. #depression #bipolar #anxiety,en,"Honolulu, HI"
KittOMalley,"@theshadrizzle Been told that I “don’t look #bipolar.” 
I cope with an invisible #disability.
My #hypomania and #depression, overstimulated or overwhelmed, I often hide.
I practice solitude and avoid stressors and triggers. #selfcare
#MentalHealthMonth",en,"Mission Viejo, CA"
Uclusresearch,"RT @DrTomRichardson: Can’t believe @RebelCircus are selling this, #bipolar is misunderstood &amp; often stigmatised as it is. I have acted impulsively when manic: would like to think I’m not an asshole! An insult to my patients @BipolarAdvantag @Spotlight_BP @BipolarUK @TimetoChange @stephenfry @rcpsych? https://t.co/pHbH47pB09",en,"London, England"
victoria_a_mc,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,"London, UK"
HealthyPlace,"Coping With Changes When You Have #Depression || https://t.co/2ARObO1YVg
==
#mentalhealth #mdd #majordepression #bipolar #mhsm #mhchat https://t.co/mN7wbhSsax",en,Texas
CardinalIHS,These 15 characters from #HarryPotter might be more relatable than you think. ? ? ? #MentalHealthAwareness #Bipolar #EndStigma https://t.co/o7Gn83eI94,en,"North Carolina, USA"
AnAustrianAbroa,"Ok so I’m stress-free &amp; relaxed despite actually having real world work to do (which I’m actually doing too), I’ve been socializing nearly every day (including with myself) and I have so much energy - and I’m still #bipolar which is fine because I can ho… https://t.co/D7uCwKbBWQ https://t.co/LC6jcoBCa4",en-gb,"Winchester, England"
battlingDepres1,We are doing our weekend donations run. It’s mentally freeing to not hold onto stuff #MentalHealthMatters #CPTSD #bipolar https://t.co/jOOkUHvrU0,en,PNW WA
healthycannamom,#mood #depressed #crazy #bipolar #real https://t.co/9IyhZLxaq1,en,"Spokane Valley, WA"
TamSturgeon,"Today I am mostly trying to keep my sh*t together...

P.s. Guess what ... It's not working ?

#bipolar 
#mentalhealth 
#silentscreams",en,Discworld
George__Mason__,"RT @George__Mason__: Do you have Social Anxiety? 
Are you on the spectrum? 

I did a drawing about me.

Please Re-Tweet.

#anxiety #socialanxiety #ptsd #autism #aspergers #asd #mentalhealthawarenessweek2019 #depression #shy #introvert #ocd #bipolar #bpd #mentalhealth #SickNotWeak  #mentalillness https://t.co/z0k7suspOz",en,"Scotland, United Kingdom"
IG_Daphs009,"RT @yahwehz_own: Just remember: You Matter!!! ??? 

Day 6 - International #mentalhealthawareness week 

----
#YahwehzOwn #DepressionHelp #Anxiety 
#MentalHealth #chooseday #happy 
#positivevibes #bipolar #Selfie #Saturday
#quotes #lifestyle #ptsd #bipolardisorder https://t.co/bAD1nwfkZ7",en,"Venda II Johannesburg, South Africa"
DrTomRichardson,"Can’t believe @RebelCircus are selling this, #bipolar is misunderstood &amp; often stigmatised as it is. I have acted impulsively when manic: would like to think I’m not an asshole! An insult to my patients @BipolarAdvantag @Spotlight_BP @BipolarUK @TimetoChange @stephenfry @rcpsych? https://t.co/pHbH47pB09",en,"Southampton, England"
ronaelereyes,"RT @ParkerleahLeah: Mental health week don't suffer in slience, speak up #bipolar #depression #aniexty https://t.co/pQDYxVXisS",en,Earth 
ronaelereyes,"RT @ParkerleahLeah: Mental health week don't suffer in slience, speak up #bipolar #depression #aniexty https://t.co/pQDYxVXisS",en,Earth 
BipolarBlogger,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,"Wales, United Kingdom"
HealthyPlace,"When #Anxiety Keeps You Awake, Relax Instead of Worry || https://t.co/S6BiFgjq86
==
#mentalhealth #gad #nighttimeanxiety #sleep #depression #bipolar #mhsm #mhchat https://t.co/WZyftHANMT",en,Texas
LBellCross,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,Southwark
fiona_parker14,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,London
anhedonicblonde,"RT @for_meagan: If you are not getting better If you are losing hope If you cannot get out of the darkness of #Depression  
#anxiety #PTSD #bipolar

Watch and share this. Please #Retweet

#SickNotWeak #endthestigma #KeepTalkingMH #LPFamily #MakeChesterProud #320ChangesDirection #SaturdayMorning https://t.co/Ums78NLiAK",en,USA
RuthVJackson,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,"Cardiff, Wales"
for_meagan,"If you are not getting better If you are losing hope If you cannot get out of the darkness of #Depression  
#anxiety #PTSD #bipolar

Watch and share this. Please #Retweet

#SickNotWeak #endthestigma #KeepTalkingMH #LPFamily #MakeChesterProud #320ChangesDirection #SaturdayMorning https://t.co/Ums78NLiAK",en,on a rollercoaster 
AnotherAspirin,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,Where the beer is.
ricardobrmc,#Psicótico #Bipolar #BandoDeMaluco #Miliciano,pt,"São Paulo, Brasil"
ricardobrmc,#Psicótico #Bipolar #BandoDeMaluco #Miliciano https://t.co/tMEP0ejdKc,pt,"São Paulo, Brasil"
DavidPetts1,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en-gb,York - Durham - Oxfordshire
paulwalters1989,Is it Bipolar Disorder or ADHD? Can your Child be Misdiagnosed? https://t.co/zqhUAJhu0O #bipolar #ADHD #mentalhealth #parenting,en,"Ottawa, Canada"
CitFranco,"Quien ya escucho #Bipolar
! Quien ha tenido o tiene una pareja Bipolar...!?
Compartan sus SS de que ya lo vieron ?????y arroben a ??? @Jaryoficial https://t.co/5drIiozNhc",es,"Toluca, México"
freepublicitygr,"Memoir - Bipolar Me - ""Sid has captured the best and the worst of an era long gone by."" #autobiography #bipolar #bullying #west philly https://t.co/TgVCqMYR1u https://t.co/MFLVY3wx3s",en,North Carolina
BereftStatistic,RT @leahmilner: Dear @RebelCircus I don’t think we are the assholes in all this. Profiting from #mentalhealth stigma is not a good look. Been there and didn’t buy the T-shirt. Does this come in other mental health conditions or just #bipolar ? https://t.co/7g8ECSydwk,en,Derbyshire
Nirvanahealings,"Instant Relief from DEPRESSION, ANXIETY, STRESS, ANGER, FEAR, PAIN starting 3 Days!

Call or Whatsapp +919699049786

Reiki Power Distance Healing for Concentration, Phobia, Frustration, Relationships

NO PERSONAL PRESENCE REQUIRED
NO MEDICINE
#depression #OCD #bipolar #Anxiety https://t.co/oyvFmMxYkO",en,"Navi Mumbai, India"
STARblackpool,For mental health awareness week we went to Blackpool town centre to talk mental health and star.. #BeKindToYourMind #bipolar #bodyimage #bodypositivity #BPD #chronicillness #DBT #LoveYourself #MentalHealthAwarenessWeek #MHAW #Positivity #selfcare https://t.co/1b5nH0U9s0,en,"Blackpool, England"
authormaxmpower,"Who goes to a book signing an does NOT bring a pen to sign the books?
???? me. That's who
#anxiety, #bipolar, #collectingsmiles, #chaos, #depression, #dyslexia, #endthestigma, #freehugs, #lostinside, #mentalhealth,… https://t.co/Oe67BcBzxC",en,"Houston, TX"
battlingDepres1,"Every morning I wake up in a small panic attack. Then I lay here until I get myself under control and breathing normally. 

When I broke up with my ex I was just diagnosed with #cptsd #bipolar #anxiety #adhd #ocd &amp; #depression.  I believe he was so riddled with it from the war",en,PNW WA
HealthyPlace,"Find #MentalHealth hope and inspiration at https://t.co/38d2KjPr9k
==
#anxiety #depression #bipolar #mhsm #mhchat",en,Texas
poppet900,"RT @ForumMental: #mentalhealth #depression #anxiety #OCD #PTSD #autism #BPD #Bipolar 
Hey. I have started my own forum for people with mental health problems.
https://t.co/TJYxeewKQR",en,A quiet scottish glen
Evil_Pillsbury,"To all the people out there, in silence, feeling like you are the only one. You are not on your own. You are not alone, just hold on, someone cares about you #addiction #anxiety #BPD #bipolar #depression #EUPD #MentalHealthAwareness #BreakTheStigma",en,UK
Breaking_Taboo,For #SpotlightSaturday I’ve decided to focus on #BPD and to squash some myths about it! #bipolar is actually very common with more than 3 million US cases per year!! #SaturdayMorning #SaturdayMotivation #breakingtaboo #mentalhealth https://t.co/Nz9mD48GvR,en,"Los Angeles, CA"
LeighhJaymee,These are just too much. ??? #Bpd #bipolar #Epilepsy #MuttunNJeff https://t.co/60DcZNgaLs,en,Planet CuckooLand
RFQuis,Do do wish to change your behavior? https://t.co/BiV53e4tYU #SaturdayMorning #SaturdayMotivation #SaturdayThoughts #weekend #Satchat #suicide #depression #brainfitness #bipolar #healing #trauma #addicition #cancer #schizophrenia #angermanagement #ADHD #selfhelp #MHchat,en,"Fullerton, California"
TheHappyAspie,#mentalhealth #leecounty #colliercounty #florida #swfl #rsw #autism #asd #aspergers #bipolar  https://t.co/80STDMYR7C,en,Twixt The Swamp & The Sea/RSW
Evil_Pillsbury,"I hate feeling like a burden. Having a bad day but feel unable to express myself. I don't want my state of mind to effect those around me, especially the people I love. Feel so alone #addiction #anxiety #BPD #bipolar #depression #EUPD #MentalHealthAwareness",en,UK
poppet900,"RT @ForumMental: #mentalhealth #depression #anxiety #OCD #PTSD #autism #BPD #Bipolar 
Hey. I have started my own forum for people with mental health problems.
https://t.co/TJYxeeOlIp",en,A quiet scottish glen
CopeCenters,"It is often confusing to get diagnosed with both #depression and #bipolar disorder, so it’s advisable to seek help from experts at #COPE

To know more, call COPE-NOW (1-833-267-3669) or visit -
https://t.co/cJOBQYEUjz

#CentersOfPsychiatricExcellence #psychiatricillness #Mania https://t.co/W5irQnhZRt",en,"Cary, NC"
medsinpregnancy,Patient information leaflet about use of #valproate in #pregnancy available at https://t.co/xXEx6YhNjp #epilepsy #bipolar,en,UK
sara_abdulatifl,Today so far is not a good a good day I hope it will end up peacefully ?? #bipolardisorder #bipolar,en,Evrey where 
NewLeafPsych,"Report: 73 Percent of Independent Musicians Suffer Mental Illness Symptoms:

https://t.co/uhH4IPz9w4

#Psychology #Psychologist #MiltonON #MentalHealth #MentalIllness #MentalHealthAwareness #Depression #Bipolar #BipolarDisorder #PTSD #Therapy #Therapist #Suicide #Addiction #CBT",en,"Milton, Ontario (905) 878-5050"
wiznu_adjie,Malam ini. #monkeytomillionaire #bipolar #dcdcmusikkita https://t.co/WbjcQOJ7Fp,en,"Jakarta, Indonesia"
RFQuis,A way to learn how to be in love with your life again. https://t.co/BiV53e4tYU #SaturdayMorning #SaturdayMotivation #SaturdayThoughts #weekend #Satchat #treatments #liveVerywell #alcoholabuse #choosesobriety #selfhelp #suicide #depression #brainfitness #bipolar #healing #trauma,en,"Fullerton, California"
RFQuis,"Maybe you can change alone, but why would you want to make that mistake again? https://t.co/BiV53e4tYU #SaturdayMorning #SaturdayMotivation #SaturdayThoughts #weekend #Satchat #addicition #cancer #schizophrenia #angermanagement #ADHD #suicide #depression #ADHD #PTSD #bipolar",en,"Fullerton, California"
suchitashukla,RT @PsychCentral: Podcast: Helping a Friend with Mental Illness https://t.co/3MaMcORM8B #ABipolarASchizophrenicandaPodcast #Bipolar https://t.co/FfUE55YyOX,en,"Gkp,New Delhi"
RAtweetsthings,"#amwriting #writerslife #bipolar just gotta ride the waves... wait for the times I’ve got it. It’s so annoying being ultradian. Two, today, so far. I was gonna write. No idea now. Hoping!",en,"Tennessee, USA"
sparksupportHQ,"We often find ourselves comparing our path to those around us. It’s YOUR path, keep focused and go at your own pace ??@nikkimiles_ #MentalHealthAwarenessMonth #mentalhealth #mentalillness #depression #anxiety #bipolar #Schizophrenia #BPD #PTSD #EUPD #OCD #support #peersupport https://t.co/nrpkrX3s0g",en,UK
RachiieCohen,Recognizing the Symptoms of Bipolar and Psychotic Disorder https://t.co/JKmAbG55Jf #bipolardisorder #bipolar #mentalhealth #mentalillness,en,"Toronto, Canada"
Kiki070706,#mentalillness #mentalhealth #bipolar #depressionen #depression #manisch #bipolardisorder #bipolarestörung #psychischekrankheit #hypomania  #psychischeerkrankung #hypomanie #manic #hope #suicide #suizid #manie #art #artworks #artwork #zeichnen #zeichnung #zeichnungen #bilder https://t.co/Bo13MCbRnF,de,"Essen, Nordrhein-Westfalen"
drpokea,Gross misdiagnosis - when Bipolar Disorder confused with ADHD https://t.co/hXH1qQbevQ #bipolar #ADHD #mentalhealth #parenting,en,"London, Ontario, Canada"
AzizyanRahim,"RT @AzizyanRahim: Hypersexuality in Bipolar Disorder - Why Does It Happen? 

https://t.co/hD7UlhbnRB via @traceymarksmd
#Brain #Neuron #Neuroscience #Neurology #Neuroanatomy
#depression #Bipolar #Hypersexuality",en,"Mars, PA"
greenspace01,RT @AmraPajalic: After the farce that is our political system I found some good news to lighten my night. My book has been reviewed in The Saturday Paper by Shu-Ling Chua and it's really great. #thingsnobodyknowsbutme #memoir #bipolar #mental illness https://t.co/9d5B503EJt,en,"Bathurst, Wiradjuri country"
